Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn
43.65553060078607,0,36.0,0,0,1,0,2,47.01,1686.48,1,0,1,0,0
36.0,0,58.0,1,1,0,1,2,34.54,1992.86,0,1,1,1,0
39.0,0,24.0,1,1,0,0,2,68.54,1662.13,1,0,1,0,0
54.0,0,63.0,1,1,1,1,1,113.04,7111.86,1,0,0,0,0
49.0,1,25.0,1,1,1,0,3,68.68,1701.76,0,1,1,0,0
58.0,0,59.0,1,1,1,2,2,60.48,3560.48,0,0,0,1,0
20.0,0,32.0,0,1,0,1,3,85.03,2723.28,1,0,0,0,0
45.0,1,18.0,1,1,1,0,2,113.69,2047.16,0,1,0,1,0
27.0,0,37.0,1,1,0,2,3,24.91,940.54,0,0,0,0,0
68.0,0,26.0,0,1,1,0,3,35.34,911.16,0,0,1,0,0
52.0,1,9.0,0,1,1,0,1,33.28,301.88,0,1,0,1,0
46.0,1,64.0,0,1,0,0,2,28.53,1837.2,1,1,1,0,0
43.65553060078607,1,20.0,0,0,1,2,0,50.21,997.61,1,0,0,1,0
50.0,0,54.0,1,1,1,0,1,42.93,2132.26,1,0,1,1,0
24.0,1,30.0,1,1,1,0,1,74.87,2227.78,0,0,0,1,0
29.0,0,53.0,1,1,0,2,2,52.73,2812.28,0,1,1,0,0
66.0,0,63.0,1,1,0,2,3,60.52,3822.71,1,0,1,0,0
47.0,0,11.0,1,0,0,0,2,114.19,1249.28,1,1,0,1,1
38.0,0,31.0,1,0,0,1,3,35.57,1110.97,0,1,0,1,0
48.0,1,49.0,0,1,0,2,2,58.85,2896.78,1,1,0,1,0
41.0,1,19.0,1,1,1,0,1,45.71,855.6,1,0,0,0,0
37.0,0,12.0,1,1,1,2,2,74.92,893.04,0,1,0,0,0
54.0,1,15.0,0,1,0,0,3,93.63,1417.91,1,1,1,0,0
21.0,0,31.0,0,0,0,1,3,101.7,3153.37,1,1,0,0,0
45.0,0,43.0,1,1,1,0,1,71.53,3080.15,1,1,0,0,0
61.0,0,37.0,1,1,1,1,0,105.49,3903.83,0,1,0,1,0
37.0,1,29.0,0,1,1,0,2,98.51,2865.7,1,0,0,1,0
41.0,0,26.0,1,0,1,1,2,35.7,933.33,0,0,0,0,0
67.0,0,2.0,1,1,1,0,2,44.54,90.14,1,0,0,0,0
66.0,1,15.0,1,0,0,0,0,87.17,1286.53,0,1,0,0,0
68.0,1,4.0,0,1,1,0,0,117.48,476.32,1,1,0,1,1
49.0,1,50.0,1,1,0,2,0,57.61,2887.79,1,0,0,1,0
58.0,1,38.0,1,0,0,0,2,42.98,1620.84,0,1,0,0,0
53.0,0,23.0,0,1,0,0,0,106.91,2447.21,1,0,1,0,0
51.0,1,59.0,1,1,1,0,0,39.96,2362.82,0,0,1,0,0
53.0,0,28.0,1,1,1,1,1,89.74,2514.66,1,0,1,1,0
19.0,1,66.0,0,1,1,0,3,23.42,1525.97,1,1,0,0,0
32.0,1,8.0,0,1,1,1,2,21.9,166.98,0,1,1,0,0
51.0,1,29.0,0,0,1,0,2,65.16,1892.78,0,1,0,1,0
53.0,1,11.0,1,1,0,0,2,85.65,948.92,1,0,0,1,1
23.0,1,18.0,0,0,1,0,0,34.24,610.48,0,0,0,0,0
56.0,1,55.0,1,1,0,2,0,96.39,5299.98,1,0,1,0,0
59.0,0,50.0,1,1,0,0,2,32.87,1634.71,1,1,1,0,0
68.0,1,14.0,0,1,0,0,2,73.37,1040.42,1,0,0,0,0
68.0,1,9.0,1,0,0,0,2,50.83,459.22,1,0,0,1,0
29.0,1,11.0,1,0,1,1,1,95.23,1040.85,1,1,0,1,1
20.0,1,63.0,1,0,0,0,2,100.41,6314.27,0,1,0,0,0
62.0,0,67.0,0,1,1,2,2,26.61,1770.2,1,0,0,0,0
35.0,1,53.0,1,1,0,0,2,39.26,2098.9,1,1,1,0,0
57.0,1,39.0,1,1,1,0,3,109.26,4259.4,0,1,0,1,0
38.0,1,56.0,1,0,1,0,0,61.56,3443.36,1,1,0,1,0
32.0,1,28.0,0,1,1,1,1,67.67,1892.63,1,0,1,1,0
43.65553060078607,0,39.0,1,1,1,1,2,36.8,1428.9,1,1,0,1,0
52.0,1,25.0,1,1,1,0,0,119.49,2986.18,1,1,0,0,0
43.0,0,21.0,0,1,1,2,2,112.3,2358.65,1,0,1,0,0
25.0,1,10.0,1,1,0,0,1,20.2,202.15,1,0,0,1,0
53.0,0,43.0,1,0,1,1,2,75.07,3215.38,0,0,0,0,0
65.0,0,15.0,1,1,1,0,2,107.23,1617.37,0,1,0,0,0
47.0,1,48.0,1,0,1,0,3,63.05,3020.87,0,0,1,1,0
43.65553060078607,1,21.0,1,0,1,2,2,63.68,1330.69,0,0,1,0,0
59.0,0,60.0,1,1,1,2,2,57.93,3468.76,1,0,1,1,0
61.0,0,50.0,1,1,0,0,0,22.88,1133.48,1,1,1,0,0
31.0,1,23.0,1,1,1,0,0,99.03,2280.37,0,1,1,1,0
31.0,0,13.0,1,0,1,0,3,65.68,862.79,1,1,0,1,0
19.0,0,69.0,1,1,1,1,0,73.11,5037.36,1,0,0,0,0
54.0,0,4.0,1,1,1,0,3,45.57,163.85,0,0,0,1,0
22.0,1,9.0,1,1,1,2,0,98.41,875.42,1,1,0,1,1
55.0,0,35.0,1,1,0,0,3,99.37,3473.47,0,1,1,1,0
62.0,0,21.0,0,1,1,0,0,75.29,1568.78,1,1,0,0,0
58.0,0,58.0,0,1,1,0,2,110.46,6400.69,0,1,0,0,0
64.0,1,18.0,1,0,0,0,2,31.59,563.1,0,0,0,1,0
31.0,1,43.0,0,0,1,0,3,98.66,4242.23,1,0,1,1,0
56.0,0,6.0,0,1,0,0,3,75.86,440.61,0,1,0,0,1
42.0,1,67.0,1,1,1,1,0,43.1,2893.5,0,1,1,1,0
37.0,0,12.0,0,0,1,0,2,33.23,415.37,0,1,0,0,0
19.0,1,12.0,0,1,0,1,2,50.1,615.49,1,0,0,1,0
56.0,1,66.0,1,0,1,0,2,105.63,6965.74,1,1,1,0,0
23.0,0,2.0,1,1,0,2,2,98.76,204.21,1,0,1,0,1
34.0,1,15.0,1,1,1,2,0,84.51,1273.15,1,0,0,1,0
42.0,1,23.0,1,1,0,2,3,29.03,667.25,0,0,0,0,0
45.0,1,29.0,1,1,0,1,0,115.48,3350.69,1,0,0,0,0
19.0,0,7.0,1,0,0,0,3,50.54,360.61,1,0,1,1,0
52.0,1,28.0,1,1,0,1,2,80.7,2268.43,1,1,1,1,0
54.0,1,14.0,0,1,0,2,1,100.31,1396.22,0,0,1,1,0
22.0,0,44.0,0,1,1,0,0,33.29,1472.24,0,0,0,0,0
18.0,1,30.0,1,0,1,0,1,85.22,2573.26,0,1,1,1,0
57.0,1,32.0,1,1,1,0,3,23.23,752.18,0,1,1,0,0
29.0,1,70.0,1,0,1,0,1,30.18,2127.96,0,1,0,0,0
53.0,1,6.0,1,1,0,0,1,92.31,5280.2,0,1,0,0,1
62.0,1,27.0,1,1,1,0,1,35.51,964.73,1,1,0,0,0
40.0,0,24.0,1,0,1,0,0,64.35,1547.04,1,0,0,0,0
64.0,0,34.0,1,1,0,2,0,44.83,1534.49,0,0,0,0,0
48.0,1,40.0,0,1,1,0,3,62.12,2473.54,1,0,1,0,0
28.0,1,47.0,1,1,1,2,2,27.72,1297.78,0,0,0,1,0
27.0,1,24.0,0,1,1,0,2,95.49,2300.77,1,0,0,1,0
20.0,0,65.0,1,1,1,0,1,27.9,1802.9,0,0,0,1,0
31.0,0,18.0,1,1,0,0,2,103.79,1870.64,1,1,0,0,0
33.0,1,44.0,1,1,1,0,3,86.26,3795.27,1,0,0,1,0
27.0,1,57.0,1,1,1,0,2,61.66,3512.66,0,1,0,1,0
46.0,0,28.0,1,1,0,0,2,106.65,2991.93,1,0,0,0,0
27.0,1,71.0,1,1,1,0,1,38.61,2730.15,0,0,0,0,0
29.0,0,23.0,1,0,0,1,1,46.46,1060.78,0,0,0,0,0
47.0,0,34.0,1,0,0,0,3,33.71,1144.75,0,1,1,0,0
58.0,1,11.0,1,1,1,0,2,58.16,627.75,0,1,0,1,0
18.0,0,35.0,1,1,1,1,3,118.67,4165.76,1,1,0,0,0
22.0,1,42.0,0,0,1,0,3,36.1,1508.21,0,1,1,0,0
37.0,1,28.0,1,1,0,0,2,103.1,2894.66,1,1,1,0,0
25.0,1,24.0,1,1,1,0,2,85.19,2035.8,1,1,0,0,0
60.0,1,8.0,1,0,1,0,3,21.58,179.68,0,0,1,1,0
29.0,1,53.0,1,1,0,0,2,114.49,6051.88,0,1,0,1,0
18.0,1,4.0,1,1,1,0,0,117.11,482.53,1,0,1,0,1
37.0,0,5.0,1,0,1,0,2,112.49,573.8,1,1,0,1,1
45.0,0,49.0,1,1,0,1,3,70.17,3432.8,0,1,0,1,0
60.0,0,30.0,1,1,1,0,2,42.04,1252.94,1,0,0,0,0
54.0,0,63.0,0,1,0,0,1,59.13,3729.77,0,0,1,1,0
43.65553060078607,1,47.0,1,1,0,2,3,81.42,3811.48,0,1,1,0,0
54.0,0,26.0,0,0,1,1,2,57.88,1505.23,1,0,1,1,0
29.0,0,57.0,0,1,0,0,2,90.82,5168.66,1,0,0,1,0
54.0,0,37.0,1,1,1,2,1,99.56,3681.18,1,0,1,0,0
66.0,1,7.0,0,0,0,0,0,40.94,280.14,0,0,0,1,0
66.0,0,40.0,1,1,1,0,0,60.49,2411.62,0,0,0,0,0
61.0,1,39.0,1,1,1,2,2,115.77,4532.08,0,0,1,0,0
45.0,0,62.0,1,1,1,2,0,44.98,2796.57,1,0,1,0,0
64.0,1,53.0,1,1,1,0,0,54.64,2881.12,0,0,1,1,0
32.0,1,4.0,0,1,0,1,3,23.57,85.52,1,0,0,0,0
23.0,0,25.0,1,0,0,1,1,53.24,1339.57,0,0,1,1,0
61.0,1,7.0,0,0,0,0,2,57.09,409.32,1,1,1,0,0
37.0,1,28.0,1,1,1,0,2,29.98,825.59,0,1,1,1,0
67.0,0,69.0,1,1,1,0,1,20.14,1396.65,0,0,0,1,0
31.0,0,67.0,1,1,0,2,0,77.54,5197.83,1,0,0,0,0
19.0,0,20.0,1,1,1,0,2,50.15,983.58,0,1,0,0,0
43.65553060078607,1,11.0,1,1,0,1,2,21.78,235.55,1,1,1,0,0
54.0,1,67.0,1,0,0,0,1,105.99,7099.97,1,0,1,0,0
37.0,1,7.0,1,1,1,0,2,78.44,549.56,1,1,1,1,1
43.0,0,23.0,0,1,0,1,2,37.12,840.55,0,1,0,1,0
46.0,1,61.0,1,1,0,1,2,106.52,6490.09,0,1,1,0,0
18.0,1,71.0,1,1,0,0,1,45.36,3214.33,0,0,0,1,0
52.0,1,34.0,1,1,1,0,1,42.74,1447.8,0,1,1,1,0
23.0,1,19.0,0,1,1,0,3,109.46,2074.55,1,0,0,0,0
54.0,1,58.0,1,1,1,0,3,37.95,2199.77,1,0,1,1,0
43.65553060078607,1,9.0,1,1,1,0,2,107.9,974.2,1,0,0,0,1
50.0,1,48.0,0,1,1,1,2,100.3,4832.14,0,1,0,0,0
66.0,0,41.0,1,1,0,0,1,50.98,2098.89,0,1,0,0,0
68.0,0,48.0,1,1,0,0,2,23.44,1138.29,1,0,0,1,0
31.0,0,45.0,1,0,1,0,3,28.26,1266.89,0,0,0,1,0
29.0,1,25.0,1,1,1,2,0,30.95,763.71,0,1,0,0,0
59.0,1,25.0,1,1,0,0,2,109.08,2735.01,1,1,1,1,0
37.0,0,19.0,0,1,1,1,3,60.4,1147.44,0,0,1,0,0
67.0,1,39.0,1,0,0,0,3,23.25,914.05,0,0,0,0,0
41.0,0,27.0,0,1,0,0,0,75.65,2033.73,1,1,0,0,0
60.0,1,63.0,1,1,0,0,2,40.8,2576.89,0,1,0,0,0
51.0,1,68.0,0,1,0,0,2,43.51,2956.93,1,1,0,1,0
42.0,0,19.0,0,1,0,2,3,36.08,680.91,1,1,0,0,0
67.0,0,28.0,1,1,1,0,1,96.2,2689.93,1,1,1,1,0
46.0,0,33.0,0,1,1,1,2,20.06,666.88,0,1,0,0,0
43.65553060078607,0,10.0,0,0,1,0,1,63.9,646.74,1,0,0,1,0
48.0,0,30.0,1,1,1,0,0,28.69,857.04,0,1,0,0,0
64.0,1,22.0,0,1,0,0,1,75.24,1658.72,0,0,1,0,0
60.0,1,3.0,0,1,1,1,2,54.6,167.21,1,0,0,1,0
67.0,1,48.0,1,1,0,2,2,22.84,1103.7,0,0,1,0,0
40.0,0,2.0,1,1,1,2,2,66.1,142.07,1,0,1,1,0
61.0,0,54.0,1,0,1,0,2,77.06,4179.35,0,0,0,1,0
55.0,0,6.0,1,0,0,1,1,44.77,263.97,1,0,0,1,0
37.0,0,40.0,1,1,1,0,2,96.55,3876.6,0,1,0,0,0
40.0,0,2.0,1,1,0,1,3,57.1,115.37,0,1,0,1,0
62.0,0,2.0,1,1,0,2,2,94.93,178.91,0,0,1,0,1
69.0,1,55.0,0,1,1,0,0,77.9,4278.0,1,0,1,1,0
33.0,1,60.0,1,1,1,0,2,106.93,6420.46,0,1,0,0,0
67.0,1,6.0,1,0,1,1,2,74.69,455.38,1,0,1,0,1
59.0,1,19.0,1,0,0,1,2,38.56,722.48,1,1,0,0,0
25.0,1,27.0,0,1,0,0,0,102.26,2753.38,1,0,0,1,0
43.65553060078607,0,1.0,0,1,1,2,2,98.3,92.97,1,1,1,0,1
38.0,0,33.0,1,1,0,1,2,117.24,3860.29,0,0,0,1,0
18.0,0,40.0,0,1,1,0,2,29.36,1155.6,0,1,1,1,0
25.0,0,32.0,1,1,0,0,1,79.12,2509.65,1,0,0,0,0
46.0,0,69.0,1,1,0,1,3,69.17,4768.91,0,1,0,1,0
49.0,0,17.0,1,1,0,0,2,87.09,1483.05,1,0,0,1,0
55.0,1,8.0,0,1,0,0,0,118.02,950.72,0,1,1,1,1
22.0,0,57.0,1,1,1,0,2,73.23,4160.49,0,0,1,1,0
64.0,0,42.0,1,0,0,1,3,88.57,3706.49,0,1,1,1,0
39.0,0,9.0,1,1,1,1,2,54.72,487.2,1,0,0,0,0
64.0,0,35.0,0,1,0,0,3,49.9,1746.53,0,0,0,1,0
51.0,1,71.0,0,1,1,1,3,53.53,3810.72,1,0,1,0,0
18.0,1,53.0,1,1,0,2,3,23.86,1271.76,0,1,0,0,0
43.0,0,54.0,0,1,0,0,2,48.47,2613.7,0,0,0,0,0
60.0,1,25.0,1,1,0,1,2,37.29,935.85,0,1,0,0,0
27.0,1,67.0,1,1,1,2,0,65.74,4396.14,1,1,1,0,0
47.0,0,62.0,1,1,0,1,0,66.08,4097.7,0,1,0,0,0
67.0,0,55.0,1,0,0,1,2,96.52,5307.98,0,1,1,1,0
35.0,0,46.0,0,1,0,0,2,70.23,3244.62,0,0,0,0,0
34.0,0,24.0,0,1,1,0,1,66.31,1596.38,0,1,1,0,0
43.0,0,46.0,0,1,1,0,0,43.16,1977.65,0,1,0,0,0
25.0,1,22.0,1,1,1,1,1,105.25,2307.89,0,0,0,1,0
64.0,0,11.0,1,0,1,2,2,29.1,316.77,1,0,0,0,0
57.0,0,48.0,0,1,1,0,3,118.23,5659.4,0,0,0,0,0
66.0,0,8.0,1,1,1,0,2,67.61,538.58,1,0,1,0,0
29.0,1,39.0,1,1,1,0,0,38.6,1503.96,0,0,0,0,0
44.0,0,35.0,1,1,1,1,2,55.43,1944.72,0,0,0,0,0
25.0,0,49.0,0,0,1,0,2,21.54,1061.58,1,0,1,0,0
42.0,0,46.0,0,1,0,1,2,36.65,1686.89,0,0,0,1,0
63.0,1,38.0,0,1,1,0,0,53.53,2017.84,0,1,0,0,0
21.0,0,8.0,1,0,1,0,3,75.44,591.31,0,0,0,1,1
50.0,0,54.0,0,0,1,0,0,32.95,1773.25,1,0,0,0,0
18.0,0,37.0,1,1,0,2,1,87.6,3247.72,1,1,1,1,0
36.0,1,40.0,1,1,0,0,0,104.43,4183.39,0,0,0,1,0
48.0,0,34.0,1,1,1,2,3,77.23,2623.33,1,0,0,1,0
33.0,0,17.0,1,1,1,0,1,49.69,868.33,0,0,1,0,0
31.0,0,33.0,0,0,0,0,3,32.14,1076.24,1,1,0,0,0
65.0,1,47.0,1,1,1,0,2,21.55,1025.25,1,0,1,1,0
22.0,0,52.0,1,1,1,2,1,93.18,4852.37,0,1,1,0,0
58.0,0,9.0,1,0,1,1,2,82.85,750.24,1,1,1,0,1
43.0,0,33.0,1,1,1,0,3,67.63,2235.65,0,0,0,0,0
45.0,1,60.0,1,1,0,1,2,30.2,1793.95,0,0,0,0,0
43.65553060078607,1,21.0,0,0,1,0,3,40.7,844.19,0,0,1,1,0
67.0,0,58.0,0,0,0,0,2,101.52,5885.94,1,0,0,1,0
23.0,1,69.0,0,0,0,0,2,67.99,4692.59,0,0,1,1,0
26.0,1,10.0,1,1,1,2,3,116.28,1161.56,1,0,0,0,1
50.0,1,6.0,0,0,1,0,0,120.0,722.72,0,1,0,1,1
58.0,0,13.0,1,1,1,0,2,100.07,1279.88,1,0,0,0,0
42.0,0,65.0,1,1,1,0,2,45.82,2983.36,1,0,0,1,0
65.0,1,20.0,1,0,1,0,2,69.59,862.82,0,0,0,1,0
30.0,1,57.0,1,1,0,0,1,45.36,2583.65,0,1,0,0,0
26.0,1,46.0,1,0,1,0,0,118.68,5468.55,1,1,0,0,0
30.0,0,8.0,0,1,0,0,1,53.53,417.78,1,1,0,1,0
48.0,0,10.0,0,1,1,2,2,90.64,904.03,0,0,0,0,1
58.0,1,67.0,1,0,0,0,2,115.9,2132.26,1,0,0,0,0
28.0,1,11.0,0,1,0,0,2,101.96,1113.03,1,0,0,0,1
21.0,1,12.0,0,1,1,0,2,79.76,937.09,1,1,0,1,0
51.0,1,10.0,1,1,1,0,3,36.9,357.47,1,1,0,1,0
55.0,0,25.0,0,0,1,2,1,37.49,936.6,1,1,1,0,0
63.0,1,49.0,1,1,1,0,2,69.24,3390.27,1,1,0,0,0
21.0,0,49.0,1,1,1,2,1,115.19,5644.13,0,0,0,0,0
55.0,1,11.0,1,1,1,1,2,110.45,1208.36,1,0,0,0,1
36.0,1,62.0,1,0,1,1,1,36.62,2257.32,0,1,0,0,0
23.0,1,36.0,1,0,0,0,2,48.77,1757.09,0,1,1,1,0
51.0,1,39.0,0,0,1,0,1,78.88,3074.65,0,1,1,1,0
35.0,1,53.0,0,1,1,0,2,67.74,3596.6,0,1,0,1,0
30.0,0,56.0,1,1,1,2,1,31.94,1781.16,1,0,1,0,0
58.0,1,1.0,1,1,1,0,2,56.93,36.72,1,0,1,0,0
40.0,1,56.0,1,1,1,0,2,115.47,6440.28,0,0,1,0,0
36.0,1,4.0,1,1,0,0,3,115.14,456.55,1,0,0,0,1
62.0,0,30.0,0,0,1,1,2,75.94,2279.48,1,1,0,0,0
28.0,0,12.0,1,0,1,1,2,83.53,1000.04,0,1,0,1,0
18.0,0,35.0,1,1,1,0,1,42.19,1471.0,1,1,1,1,0
41.0,0,52.0,1,1,1,0,0,94.2,4882.49,0,0,0,0,0
24.0,1,31.0,1,0,1,0,0,25.25,763.86,0,0,1,0,0
42.0,1,68.0,1,1,0,0,2,42.07,2864.43,0,0,1,0,0
38.0,1,52.0,1,1,1,1,0,20.59,1068.4,0,1,0,1,0
32.0,0,7.0,1,1,1,2,3,58.57,406.35,1,0,1,0,0
18.0,1,22.0,0,1,0,1,1,105.03,2295.24,0,1,1,0,0
29.0,1,56.0,1,0,1,0,2,118.25,6612.34,1,1,1,1,0
24.0,0,58.0,0,1,1,1,0,86.78,5033.69,0,1,1,0,0
32.0,0,64.0,0,1,0,2,2,94.49,6050.21,1,1,0,1,0
38.0,0,12.0,1,1,1,2,2,46.27,553.6,0,0,1,0,0
36.0,1,7.0,1,0,0,2,2,72.03,518.0,0,0,0,0,1
46.0,1,55.0,0,1,1,0,2,93.66,5145.55,1,1,0,1,0
42.0,0,62.0,1,1,1,1,2,69.73,4336.13,1,1,1,0,0
50.0,1,55.0,0,0,1,2,2,28.85,1588.92,1,1,0,1,0
66.0,0,36.0,1,0,1,1,1,94.09,3388.32,1,1,0,1,0
49.0,0,24.0,1,0,1,0,2,41.96,1016.37,1,1,0,0,0
66.0,1,44.0,1,0,1,2,1,29.77,1303.64,0,0,0,0,0
52.0,0,17.0,1,1,0,0,2,67.81,1149.48,1,1,0,1,0
61.0,0,2.0,1,1,0,0,2,27.46,42.68,1,0,1,1,0
55.0,0,13.0,1,1,1,0,3,82.94,1087.57,0,1,0,0,0
43.0,1,31.0,1,1,1,1,3,84.05,2608.91,1,1,0,1,0
28.0,0,28.0,1,0,0,0,3,45.67,1289.74,1,1,0,1,0
52.0,0,60.0,1,0,0,0,3,116.45,6989.05,0,0,0,1,0
25.0,0,27.0,1,0,1,1,2,102.45,2777.18,0,0,0,0,0
63.0,0,15.0,1,1,0,1,0,30.96,456.93,1,1,1,0,0
31.0,0,33.0,0,0,1,1,3,94.85,3139.92,1,0,0,1,0
27.0,0,20.0,0,0,1,0,2,55.31,1102.22,1,1,0,0,0
19.0,0,42.0,1,1,1,1,1,95.03,3991.29,1,0,1,1,0
63.0,1,12.0,1,0,0,0,0,100.08,1208.24,1,1,1,0,0
26.0,1,23.0,1,1,0,0,2,35.14,831.5,0,0,0,1,0
43.65553060078607,0,14.0,1,1,0,0,1,86.18,1214.72,0,0,0,1,0
38.0,1,25.0,1,1,1,2,1,106.27,2665.89,1,0,1,0,0
43.0,1,31.0,0,1,0,0,3,52.34,1617.09,0,1,1,1,0
25.0,0,54.0,1,1,1,0,2,28.03,1515.19,1,1,0,1,0
65.0,1,5.0,1,1,1,0,1,22.73,112.69,0,0,1,0,0
19.0,0,13.0,1,0,1,0,2,31.0,417.08,0,0,1,0,0
23.0,0,28.0,1,1,1,2,2,20.42,570.3,0,0,0,1,0
45.0,0,43.0,0,0,0,2,2,52.69,2278.96,1,1,0,0,0
46.0,0,47.0,1,1,1,0,0,49.93,2333.69,1,1,0,0,0
43.0,0,71.0,1,1,0,0,1,31.03,2217.12,0,0,0,0,0
42.0,1,38.0,0,1,1,0,0,85.11,3225.57,1,1,0,0,0
29.0,0,67.0,1,1,1,1,1,119.19,2132.26,1,1,0,0,0
22.0,1,62.0,1,1,0,0,2,110.09,6816.94,1,0,1,0,0
51.0,0,39.0,1,1,1,0,2,45.29,1772.49,0,1,1,1,0
65.0,0,37.0,0,1,0,0,0,97.0,3579.37,1,1,1,0,0
54.0,0,8.0,1,1,0,0,1,113.69,919.88,0,1,0,0,1
32.0,1,52.0,1,0,1,0,3,110.64,5761.73,1,0,0,1,0
61.0,0,33.0,1,1,0,0,2,108.45,3572.84,1,1,0,1,0
53.0,0,42.0,1,1,1,0,2,98.65,2132.26,0,0,0,1,0
32.0,0,27.0,1,1,0,0,2,49.3,1340.57,1,1,0,1,0
60.0,0,8.0,1,1,1,2,2,28.36,217.65,1,1,0,1,0
65.0,1,23.0,1,1,1,0,2,68.78,1571.6,1,0,1,1,0
40.0,0,64.0,1,0,1,0,1,25.48,1620.01,1,0,0,1,0
23.0,1,20.0,0,0,1,2,3,119.85,2384.87,0,1,0,0,0
63.0,0,16.0,0,1,0,2,0,55.83,882.52,1,1,0,0,0
67.0,1,17.0,0,1,0,0,2,115.83,1978.36,0,1,1,1,0
61.0,1,19.0,0,1,0,1,2,97.31,1854.47,0,0,0,0,0
60.0,0,8.0,0,0,1,0,3,61.13,472.08,1,1,0,0,0
62.0,0,38.0,0,1,0,1,1,31.83,1204.44,1,0,0,0,0
38.0,1,38.0,0,1,1,2,3,43.72,1649.78,1,0,0,0,0
40.0,0,53.0,1,0,1,0,1,87.3,4635.52,1,0,1,1,0
60.0,0,31.0,0,0,1,0,1,102.99,3188.19,0,0,1,0,0
33.0,0,44.0,1,0,1,0,2,117.94,5173.92,1,0,0,0,0
64.0,1,60.0,0,0,0,1,2,33.22,1994.9,0,1,0,1,0
32.0,0,17.0,1,0,1,0,0,35.59,611.09,1,1,0,1,0
42.0,0,39.0,1,1,1,1,3,24.24,935.82,1,1,0,0,0
53.0,0,42.0,1,1,0,0,2,46.04,1931.03,1,0,0,1,0
28.0,1,48.0,1,0,0,0,3,102.11,4892.26,1,0,1,0,0
68.0,0,12.0,0,1,0,0,3,39.83,490.4,0,1,0,0,0
32.0,1,18.0,1,0,1,0,1,74.79,1341.91,0,0,0,0,0
21.0,0,6.0,1,1,0,0,2,64.64,380.62,1,0,0,1,0
38.0,1,43.0,1,1,1,0,2,52.58,2260.43,0,1,1,0,0
30.0,0,35.0,1,1,1,1,3,81.83,2861.97,0,1,1,1,0
39.0,0,54.0,1,1,0,1,0,70.23,3799.3,0,1,1,1,0
36.0,1,62.0,1,1,0,2,0,53.48,3327.92,0,0,0,0,0
51.0,1,69.0,0,0,0,0,1,88.89,6145.65,0,1,0,1,0
31.0,1,16.0,1,1,1,2,0,48.0,764.18,0,1,0,0,0
21.0,0,8.0,0,0,0,1,3,84.32,677.61,1,0,1,0,1
65.0,0,31.0,1,1,0,0,2,115.72,3602.2,1,0,1,1,0
69.0,0,10.0,0,1,1,0,3,92.9,944.27,0,0,0,0,1
43.65553060078607,0,56.0,0,1,1,0,0,61.84,3454.28,0,0,0,0,0
44.0,1,70.0,1,1,0,2,1,94.76,6639.12,0,1,0,0,0
46.0,0,20.0,1,0,1,0,1,100.92,2022.63,0,0,1,0,0
64.0,0,5.0,1,0,0,0,0,52.58,272.16,1,0,1,0,0
45.0,0,23.0,0,0,1,0,3,90.51,2094.17,0,0,0,0,0
52.0,0,9.0,0,0,0,2,2,63.44,560.55,0,1,1,0,0
25.0,0,58.0,1,1,0,0,2,101.85,5900.39,0,1,0,0,0
33.0,0,59.0,1,0,1,0,2,49.54,2931.94,0,1,1,0,0
59.0,0,54.0,1,0,0,0,2,113.78,6145.6,1,0,1,0,0
53.0,1,46.0,1,0,1,0,3,77.48,3541.81,1,1,0,1,0
47.0,0,22.0,1,1,1,0,2,55.33,1200.6,0,0,0,1,0
35.0,0,64.0,1,0,1,0,0,61.94,3970.79,1,0,1,0,0
19.0,0,8.0,1,1,1,2,3,54.78,446.63,1,1,0,1,0
66.0,0,20.0,1,0,0,2,3,34.62,678.91,1,0,0,0,0
30.0,1,51.0,1,1,0,1,3,26.85,1380.34,1,1,1,0,0
21.0,1,39.0,1,1,1,0,2,52.18,2033.05,0,0,1,1,0
43.0,1,37.0,1,1,1,1,1,65.87,2426.97,0,1,0,0,0
42.0,1,50.0,1,1,1,0,2,56.18,2803.4,0,1,1,1,0
47.0,1,34.0,0,1,0,0,1,21.39,715.03,1,1,0,0,0
28.0,1,33.0,0,0,0,2,2,77.9,2564.54,0,0,0,1,0
24.0,0,31.0,1,1,0,2,3,34.48,1050.19,0,0,1,0,0
48.0,1,54.0,0,1,0,0,2,41.1,2218.66,0,1,1,0,0
61.0,1,44.0,0,1,1,2,2,32.07,1416.95,0,1,1,0,0
27.0,0,34.0,1,1,1,2,3,72.04,2435.89,0,0,1,1,0
56.0,1,71.0,1,1,0,1,0,29.52,2096.09,1,1,1,0,0
30.0,0,62.0,1,1,0,1,2,45.64,2821.63,1,0,0,1,0
48.0,0,23.0,1,1,0,1,3,65.17,1505.6,0,0,0,1,0
43.65553060078607,1,46.0,1,1,0,0,2,36.77,1668.28,0,0,0,0,0
66.0,0,56.0,1,1,0,0,2,64.62,3625.84,0,0,0,1,0
59.0,1,7.0,1,1,0,1,1,54.27,361.71,1,1,1,0,0
59.0,1,61.0,1,1,0,0,1,106.06,6467.56,0,1,1,0,0
53.0,0,3.0,1,0,0,0,3,99.49,291.38,1,1,1,0,1
37.0,0,38.0,1,1,1,0,2,119.29,4529.41,1,1,1,0,0
