Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,MonthlyCharges_Contract,TenuretoAgeRatio,MonthlyTotallyChargesRatio,TotalServiceUsage
49.0,0,45.0,1,1,0,0,0,31.01,1403.69,1,0,1,0,0.0,0.9183673469387755,0.022091772399888864,2
19.0,0,8.0,1,1,1,2,3,54.78,446.63,1,1,0,1,109.56,0.42105263157894735,0.12265185948100217,3
28.0,1,48.0,1,1,1,0,0,117.41,5626.05,1,1,1,0,0.0,1.7142857142857142,0.020868993343464773,3
37.0,0,62.0,1,0,0,0,2,113.43,7035.56,1,1,0,1,0.0,1.6756756756756757,0.016122384003547693,1
43.0,1,27.0,0,1,1,0,1,111.96,3011.63,0,0,1,1,0.0,0.627906976744186,0.03717588149938737,2
43.65553060078607,1,4.0,1,1,1,2,0,96.88,392.29,1,0,0,0,193.76,0.09162642040887198,0.24696015702668941,3
19.0,0,7.0,1,0,0,0,3,50.54,360.61,1,0,1,1,0.0,0.3684210526315789,0.14015141011064583,1
28.0,1,35.0,0,1,0,0,0,36.99,1312.7,0,1,0,0,0.0,1.25,0.02817856326654986,1
34.0,0,27.0,1,0,0,1,3,96.76,2603.53,1,1,0,0,96.76,0.7941176470588235,0.03716492608112831,1
43.65553060078607,1,57.0,1,1,0,0,3,107.47,6108.98,1,1,1,0,0.0,1.3056764908264256,0.017592134857210208,2
34.0,0,45.0,1,1,1,2,0,111.69,5020.23,1,1,0,0,223.38,1.3235294117647058,0.022247984654089555,3
58.0,0,20.0,1,0,0,2,2,112.68,2253.92,1,0,1,1,225.36,0.3448275862068966,0.0499929012564776,1
26.0,1,1.0,1,0,1,2,2,91.96,94.23,1,1,0,0,183.92,0.038461538461538464,0.975910007428632,2
38.0,0,36.0,0,1,0,0,2,21.2,752.5,0,0,0,1,0.0,0.9473684210526315,0.028172757475083056,1
48.0,0,32.0,0,0,0,0,0,63.73,2036.38,0,1,1,1,0.0,0.6666666666666666,0.0312957306593072,0
65.0,1,65.0,1,1,0,0,2,71.07,4618.32,1,0,1,0,0.0,1.0,0.015388712778672764,2
37.0,1,28.0,1,1,1,0,2,29.98,825.59,0,1,1,1,0.0,0.7567567567567568,0.036313424338957595,3
38.0,0,43.0,0,1,1,2,0,75.7,3261.51,1,0,1,0,151.4,1.131578947368421,0.02321010820141591,2
57.0,1,25.0,0,1,0,1,1,31.14,789.21,0,0,1,0,31.14,0.43859649122807015,0.03945717869768502,1
65.0,1,28.0,1,1,0,0,2,54.61,1536.52,0,0,0,0,0.0,0.4307692307692308,0.035541353187722904,2
24.0,1,28.0,1,1,0,1,2,80.41,2244.6,1,0,0,0,80.41,1.1666666666666667,0.03582375478927203,2
59.0,0,23.0,1,0,1,2,2,102.16,2348.77,0,0,1,0,204.32,0.3898305084745763,0.04349510594907122,2
44.0,1,1.0,1,1,1,0,0,40.48,35.56,0,0,0,0,0.0,0.022727272727272728,1.138357705286839,3
33.0,0,48.0,1,1,1,2,2,68.0,3268.15,0,1,1,0,136.0,1.4545454545454546,0.02080687850924835,3
31.0,1,56.0,1,0,1,2,3,29.5,1644.71,0,1,1,0,59.0,1.8064516129032258,0.017936292720297196,2
56.0,1,48.0,1,1,1,0,1,47.56,2294.96,0,0,0,0,0.0,0.8571428571428571,0.020723672743751524,3
53.0,0,38.0,1,1,1,0,1,86.03,3276.89,1,0,0,1,0.0,0.7169811320754716,0.02625355138561258,3
23.0,0,14.0,0,1,1,2,2,114.56,1608.32,1,0,1,0,229.12,0.6086956521739131,0.07122960604854756,2
56.0,1,55.0,1,1,1,1,2,118.12,6496.42,1,0,0,0,118.12,0.9821428571428571,0.01818232195578488,3
20.0,0,18.0,1,0,1,2,2,75.9,1366.17,1,0,0,0,151.8,0.9,0.05555677551110038,2
51.0,0,55.0,1,0,1,0,1,34.49,1883.85,0,0,1,0,0.0,1.0784313725490196,0.018308251718555088,2
40.0,0,2.0,1,1,0,1,3,57.1,115.37,0,1,0,1,57.1,0.05,0.4949293577186444,2
58.0,1,28.0,1,0,1,0,0,92.32,2597.36,0,1,1,1,0.0,0.4827586206896552,0.03554378291803985,2
53.0,1,45.0,1,0,1,0,1,81.85,3666.51,0,0,1,0,0.0,0.8490566037735849,0.022323681102738024,2
45.0,0,22.0,1,1,0,0,1,113.44,2482.88,0,0,1,1,0.0,0.4888888888888889,0.04568887743265884,2
46.0,1,39.0,1,1,1,0,2,88.37,3459.57,0,0,1,1,0.0,0.8478260869565217,0.02554363692597635,3
65.0,1,54.0,1,1,1,0,0,26.42,1416.79,1,1,1,0,0.0,0.8307692307692308,0.018647788310194174,3
62.0,1,24.0,1,1,1,0,2,94.48,2276.62,1,1,1,1,0.0,0.3870967741935484,0.04150011859686729,3
27.0,0,11.0,0,0,0,0,2,56.43,630.61,1,1,1,1,0.0,0.4074074074074074,0.08948478457366676,0
52.0,0,47.0,0,1,0,1,0,28.23,1303.47,1,1,0,1,28.23,0.9038461538461539,0.021657575548344035,1
49.0,1,10.0,1,1,1,0,2,106.31,1078.67,1,1,0,0,0.0,0.20408163265306123,0.09855655575848035,3
32.0,0,58.0,1,1,0,0,2,93.39,5413.63,1,0,0,1,0.0,1.8125,0.01725090189022892,2
66.0,1,61.0,1,0,0,0,2,81.44,4956.5,1,0,0,0,0.0,0.9242424242424242,0.01643094925854938,1
41.0,1,51.0,1,1,0,0,3,74.22,3795.17,0,1,0,0,0.0,1.2439024390243902,0.019556436207073726,2
52.0,1,63.0,0,1,1,0,2,40.18,2537.84,0,0,0,1,0.0,1.2115384615384615,0.01583236137817987,2
46.0,0,54.0,1,1,0,0,1,61.18,3297.76,0,0,1,0,0.0,1.173913043478261,0.018551986803163358,2
21.0,1,23.0,1,1,1,0,2,101.38,2334.52,0,0,0,0,0.0,1.0952380952380953,0.04342648595856964,3
43.0,1,32.0,1,1,0,1,1,42.1,1366.21,1,0,1,1,42.1,0.7441860465116279,0.03081517482671039,2
67.0,0,57.0,0,1,1,2,2,88.82,5075.82,1,0,0,0,177.64,0.8507462686567164,0.01749865046435847,2
55.0,1,71.0,0,1,0,1,2,103.42,7324.53,0,0,0,0,103.42,1.290909090909091,0.014119677303526644,1
61.0,1,5.0,1,1,0,2,3,25.16,122.94,0,1,0,0,50.32,0.08196721311475409,0.20465267610216367,2
55.0,1,38.0,0,1,1,0,0,38.47,1475.74,0,0,1,1,0.0,0.6909090909090909,0.026068277609877077,2
26.0,1,37.0,0,1,1,2,2,114.39,4235.07,1,0,1,1,228.78,1.4230769230769231,0.027010179288654027,2
50.0,0,40.0,1,1,0,0,0,89.21,3568.67,1,1,0,0,0.0,0.8,0.02499810853903555,2
21.0,1,7.0,0,1,0,0,2,87.88,630.84,1,1,0,1,0.0,0.3333333333333333,0.13930632172975713,1
56.0,0,66.0,1,1,1,2,3,89.75,5922.51,1,1,1,1,179.5,1.1785714285714286,0.015154047861464142,3
47.0,1,18.0,1,1,1,2,3,114.58,2052.47,1,1,0,1,229.16,0.3829787234042553,0.05582542010358252,3
44.0,0,35.0,1,1,1,1,2,55.43,1944.72,0,0,0,0,55.43,0.7954545454545454,0.02850281788637953,3
43.65553060078607,0,23.0,0,0,0,0,0,69.59,1382.15,1,0,0,0,0.0,0.5268519173510139,0.0503490938031328,0
53.0,1,46.0,1,0,1,0,3,77.48,3541.81,1,1,0,1,0.0,0.8679245283018868,0.021875820555026952,2
44.0,0,69.0,1,0,0,1,0,108.45,2132.26,1,0,0,0,108.45,1.5681818181818181,0.05086152720587545,1
49.0,1,41.0,1,0,1,0,1,31.22,1265.84,1,0,1,0,0.0,0.8367346938775511,0.024663464576881754,2
25.0,0,53.0,1,1,1,0,0,77.33,4107.57,1,0,1,0,0.0,2.12,0.018826215986580876,3
47.0,1,48.0,1,0,1,0,3,63.05,3020.87,0,0,1,1,0.0,1.0212765957446808,0.020871470801457858,2
51.0,0,13.0,1,1,0,2,2,24.76,335.49,0,0,1,0,49.52,0.2549019607843137,0.0738024978389818,2
68.0,0,46.0,1,1,1,0,2,73.99,3414.74,1,0,0,0,0.0,0.6764705882352942,0.021667828297322785,3
58.0,0,42.0,1,0,1,0,3,90.77,3814.49,1,0,0,0,0.0,0.7241379310344828,0.02379610380417828,2
49.0,1,4.0,1,1,0,2,3,47.08,198.38,0,1,0,1,94.16,0.08163265306122448,0.23732231071680612,2
41.0,1,16.0,1,1,1,0,2,109.1,1764.32,1,0,1,1,0.0,0.3902439024390244,0.06183685499229165,3
25.0,0,23.0,1,0,1,0,2,76.8,1769.19,0,1,1,0,0.0,0.92,0.043409695962559135,2
68.0,0,20.0,1,1,0,0,3,66.16,1316.82,1,1,0,1,0.0,0.29411764705882354,0.05024225026958886,2
42.0,0,69.0,0,1,0,0,1,30.32,2101.14,0,0,0,1,0.0,1.6428571428571428,0.014430261667475752,1
51.0,1,6.0,0,1,1,0,0,25.9,154.33,0,0,1,0,0.0,0.11764705882352941,0.16782219918356767,2
30.0,1,5.0,1,1,0,0,2,88.84,446.58,1,1,0,0,0.0,0.16666666666666666,0.19893412154597162,2
40.0,1,16.0,1,1,0,0,1,43.86,694.04,0,1,0,1,0.0,0.4,0.06319520488732638,2
22.0,0,34.0,0,1,1,0,2,52.86,1812.67,0,0,0,1,0.0,1.5454545454545454,0.029161402792565662,2
46.0,1,61.0,1,1,0,1,2,106.52,6490.09,0,1,1,0,106.52,1.326086956521739,0.016412715386073227,2
26.0,0,62.0,1,0,1,0,2,84.42,5229.16,0,0,0,1,0.0,2.3846153846153846,0.016144084327119463,2
40.0,1,29.0,0,1,1,1,2,110.49,3212.64,0,1,0,0,110.49,0.725,0.03439227551172867,2
33.0,0,58.0,1,1,1,0,1,105.35,6096.97,0,0,1,1,0.0,1.7575757575757576,0.01727907468791875,3
62.0,0,39.0,0,1,0,2,2,27.15,1066.28,0,0,1,0,54.3,0.6290322580645161,0.0254623551037251,1
68.0,1,51.0,1,1,0,0,0,43.22,2208.1,1,0,1,1,0.0,0.75,0.0195733888863729,2
19.0,1,32.0,1,1,0,2,2,114.52,3662.41,0,0,0,0,229.04,1.6842105263157894,0.0312690277713309,2
67.0,1,48.0,1,1,0,2,2,22.84,1103.7,0,0,1,0,45.68,0.7164179104477612,0.020694029174594546,2
62.0,0,30.0,1,1,0,2,2,45.0,1371.01,0,1,0,1,90.0,0.4838709677419355,0.03282251770592483,2
62.0,1,48.0,0,0,1,0,1,105.03,5020.28,0,1,1,0,0.0,0.7741935483870968,0.0209211438405826,1
60.0,0,62.0,1,1,1,0,2,95.04,5884.8,1,0,1,0,0.0,1.0333333333333334,0.016150081566068515,3
54.0,0,63.0,1,1,1,1,1,113.04,7111.86,1,0,0,0,113.04,1.1666666666666667,0.015894576102454212,3
69.0,0,35.0,1,1,1,2,2,83.99,2936.1,0,1,1,0,167.98,0.5072463768115942,0.028605973910970334,3
56.0,1,47.0,1,0,0,0,0,102.63,4828.94,0,0,0,1,0.0,0.8392857142857143,0.021253111448889406,1
19.0,0,13.0,1,0,1,0,2,31.0,417.08,0,0,1,0,0.0,0.6842105263157895,0.07432626834180493,2
68.0,1,1.0,1,1,0,0,0,41.6,45.34,0,0,0,1,0.0,0.014705882352941176,0.9175121305690339,2
32.0,0,62.0,1,1,0,2,2,104.74,6497.55,1,0,1,0,209.48,1.9375,0.016119922124493077,2
42.0,0,62.0,1,1,1,1,2,69.73,4336.13,1,1,1,0,69.73,1.4761904761904763,0.016081159928323183,3
36.0,1,63.0,0,1,1,0,1,73.32,4629.19,0,0,0,1,0.0,1.75,0.015838624035738432,2
24.0,0,44.0,0,1,1,2,1,77.54,3428.36,0,1,0,0,155.08,1.8333333333333333,0.02261722806239718,2
60.0,1,60.0,0,0,0,0,3,108.04,6485.12,1,0,0,0,0.0,1.0,0.01665967630514162,0
35.0,0,32.0,0,1,0,0,2,64.25,2060.4,1,0,1,1,0.0,0.9142857142857143,0.031183265385362063,1
53.0,0,44.0,1,1,1,0,2,107.83,4740.1,0,1,0,0,0.0,0.8301886792452831,0.022748465222252694,3
63.0,1,59.0,1,1,1,0,2,34.89,2056.92,0,1,1,1,0.0,0.9365079365079365,0.01696225424420979,3
38.0,0,17.0,1,1,1,0,1,99.17,1677.01,1,1,0,0,0.0,0.4473684210526316,0.05913500813948635,3
23.0,0,25.0,1,0,0,1,1,53.24,1339.57,0,0,1,1,53.24,1.0869565217391304,0.039744096986346365,1
69.0,1,48.0,1,1,0,0,2,49.31,2383.12,0,1,0,1,0.0,0.6956521739130435,0.02069136258350398,2
42.0,1,24.0,0,1,0,2,1,87.4,2103.69,1,0,0,0,174.8,0.5714285714285714,0.04154604528233723,1
48.0,1,52.0,0,1,1,0,3,32.35,1696.02,0,0,0,0,0.0,1.0833333333333333,0.019074067522788646,2
49.0,1,6.0,1,1,0,2,0,52.91,316.48,0,1,1,1,105.82,0.12244897959183673,0.16718276036400403,2
41.0,1,40.0,1,1,1,1,3,45.45,1827.44,0,0,0,0,45.45,0.975609756097561,0.024870857593135752,3
50.0,0,38.0,1,1,0,1,1,36.54,1386.73,0,0,0,0,36.54,0.76,0.026349758063934577,2
23.0,0,41.0,1,1,0,1,1,28.27,1166.91,0,0,1,1,28.27,1.7826086956521738,0.024226375641651882,2
41.0,0,8.0,0,1,0,0,0,100.45,804.13,0,0,1,1,0.0,0.1951219512195122,0.12491761282379715,1
52.0,1,54.0,1,1,1,1,2,68.02,3677.19,1,1,0,0,68.02,1.0384615384615385,0.018497820346514593,3
52.0,1,7.0,0,1,1,2,2,116.42,791.09,1,1,0,1,232.84,0.1346153846153846,0.14716403948981785,2
39.0,1,47.0,1,1,1,2,1,91.1,4290.25,1,0,1,1,182.2,1.205128205128205,0.02123419381154944,3
39.0,1,70.0,0,1,1,0,3,22.62,1571.74,1,0,1,0,0.0,1.794871794871795,0.014391693282603993,2
24.0,1,59.0,1,1,1,0,0,31.76,1867.28,0,1,1,0,0.0,2.4583333333333335,0.01700869714236751,3
54.0,0,3.0,1,0,1,2,2,50.77,153.07,0,1,0,0,101.54,0.05555555555555555,0.3316783171098191,2
35.0,1,57.0,0,1,1,2,2,107.96,6151.24,1,0,1,0,215.92,1.6285714285714286,0.01755093282004929,2
59.0,0,10.0,1,1,1,0,1,108.58,1086.28,0,1,0,1,0.0,0.1694915254237288,0.09995581249769857,3
35.0,1,36.0,0,1,1,0,1,77.79,2803.18,0,1,0,0,0.0,1.0285714285714285,0.02775062607467234,2
48.0,0,44.0,1,1,1,0,2,118.82,5225.57,1,0,1,0,0.0,0.9166666666666666,0.0227381893267146,3
43.0,1,29.0,1,1,1,2,2,47.58,1377.48,1,1,0,0,95.16,0.6744186046511628,0.03454133635334088,3
30.0,1,51.0,1,1,0,1,3,26.85,1380.34,1,1,1,0,26.85,1.7,0.01945172928408943,2
43.65553060078607,0,21.0,0,1,0,0,2,67.05,1411.78,1,0,0,0,0.0,0.48103870714657787,0.04749323548994886,1
41.0,1,54.0,1,0,0,0,2,76.35,4123.96,0,0,1,1,0.0,1.3170731707317074,0.018513758620355193,1
21.0,0,58.0,1,1,0,2,1,32.98,1903.4,1,1,1,0,65.96,2.761904761904762,0.017326888725438687,2
57.0,0,37.0,1,1,1,0,2,26.4,961.9,0,0,1,0,0.0,0.6491228070175439,0.027445680424160516,3
69.0,0,44.0,0,0,1,0,0,95.04,4181.23,1,1,0,1,0.0,0.6376811594202898,0.022730153567251745,1
23.0,1,49.0,1,1,1,0,1,96.8,4745.35,0,1,0,0,0.0,2.130434782608696,0.0203989168343747,3
32.0,1,18.0,1,0,1,0,1,74.79,1341.91,0,0,0,0,0.0,0.5625,0.05573399110223488,2
51.0,1,26.0,1,1,1,0,2,40.25,1052.78,0,1,1,0,0.0,0.5098039215686274,0.03823210927259257,3
45.0,1,29.0,0,1,0,1,0,64.62,1880.6,1,1,0,0,64.62,0.6444444444444445,0.03436137402956504,1
66.0,1,70.0,0,1,1,1,0,104.2,7286.4,1,1,0,0,104.2,1.0606060606060606,0.014300614844093106,2
33.0,0,58.0,0,1,0,2,0,32.32,1872.96,0,1,0,1,64.64,1.7575757575757576,0.017256107978814283,1
41.0,1,7.0,1,1,0,0,2,75.73,527.73,0,1,0,0,0.0,0.17073170731707318,0.143501411706744,2
43.0,0,23.0,0,1,0,1,2,37.12,840.55,0,1,0,1,37.12,0.5348837209302325,0.04416156088275534,1
45.0,1,8.0,0,1,0,2,2,44.45,354.51,0,1,1,0,88.9,0.17777777777777778,0.12538433330512538,1
53.0,0,20.0,1,1,1,2,1,107.06,2132.26,1,1,0,0,214.12,0.37735849056603776,0.050209636723476496,3
22.0,0,2.0,1,1,1,0,2,62.17,113.53,0,1,0,1,0.0,0.09090909090909091,0.5476085616136704,3
30.0,0,9.0,1,0,0,1,3,79.84,713.99,1,1,1,0,79.84,0.3,0.11182229442989398,1
67.0,0,51.0,1,0,0,0,3,46.64,2371.9,0,1,0,0,0.0,0.7611940298507462,0.019663560858383573,1
21.0,0,34.0,1,1,1,1,2,72.05,2441.94,1,1,0,0,72.05,1.619047619047619,0.029505229448717002,3
55.0,1,65.0,0,0,1,2,2,43.55,2824.58,0,0,0,1,87.1,1.1818181818181819,0.015418221470094669,1
18.0,0,26.0,1,1,1,0,0,119.33,3117.45,1,1,0,0,0.0,1.4444444444444444,0.0382780798408956,3
57.0,1,53.0,0,1,1,2,1,97.46,5162.1,0,0,0,0,194.92,0.9298245614035088,0.01887991321361461,2
43.65553060078607,1,40.0,0,0,1,0,2,63.3,2529.16,0,0,1,1,0.0,0.9162642040887198,0.02502807256164102,1
67.0,0,47.0,1,0,1,1,2,31.61,1486.79,0,1,0,0,31.61,0.7014925373134329,0.02126056806946509,2
63.0,1,58.0,1,0,1,0,2,93.97,5442.63,0,1,1,0,0.0,0.9206349206349206,0.01726554992714919,2
53.0,0,32.0,0,1,1,0,1,96.1,3094.85,1,1,1,1,0.0,0.6037735849056604,0.031051585698822236,2
27.0,0,45.0,0,1,1,0,3,28.32,1285.0,0,1,0,0,0.0,1.6666666666666667,0.022038910505836576,2
68.0,1,59.0,1,1,1,0,1,61.21,3593.84,0,1,1,0,0.0,0.8676470588235294,0.01703192128753645,3
35.0,1,31.0,0,0,0,2,2,49.1,1525.37,1,0,0,1,98.2,0.8857142857142857,0.03218891154277323,0
56.0,1,11.0,1,1,0,0,3,56.52,629.7,0,0,1,0,0.0,0.19642857142857142,0.08975702715578847,2
29.0,0,31.0,1,1,0,0,3,82.08,2564.2,0,0,1,1,0.0,1.0689655172413792,0.03200998362062242,2
45.0,0,38.0,0,1,0,0,2,98.54,3744.03,0,0,1,1,0.0,0.8444444444444444,0.026319233553149947,1
27.0,0,64.0,1,0,1,0,2,64.05,4091.96,0,1,1,0,0.0,2.3703703703703702,0.01565264567591081,2
53.0,1,7.0,1,1,0,2,2,72.34,490.5,0,1,0,1,144.68,0.1320754716981132,0.14748216106014272,2
57.0,1,21.0,1,0,1,0,0,90.28,1897.47,1,1,1,0,0.0,0.3684210526315789,0.04757914486131533,2
38.0,0,33.0,1,1,0,1,2,117.24,3860.29,0,0,0,1,117.24,0.868421052631579,0.03037077525263646,2
47.0,0,32.0,0,0,1,2,2,53.96,1722.76,1,0,1,1,107.92,0.6808510638297872,0.03132183240846084,1
61.0,1,12.0,1,0,1,1,1,84.29,1030.81,0,1,1,1,84.29,0.19672131147540983,0.0817706463848818,2
52.0,1,45.0,0,1,0,2,2,107.93,4848.71,0,0,1,1,215.86,0.8653846153846154,0.022259528823130276,1
45.0,0,22.0,1,0,0,0,3,114.38,2530.21,0,1,0,0,0.0,0.4888888888888889,0.04520573391141446,1
26.0,1,16.0,1,0,0,2,2,63.14,1015.9,0,0,0,0,126.28,0.6153846153846154,0.06215178659316862,1
22.0,0,61.0,1,1,1,1,1,71.71,4368.23,1,0,0,1,71.71,2.772727272727273,0.016416260132822675,3
40.0,0,53.0,1,0,1,0,1,87.3,4635.52,1,0,1,1,0.0,1.325,0.018832838602788896,2
65.0,1,40.0,1,1,0,0,0,61.02,2428.63,1,0,0,0,0.0,0.6153846153846154,0.02512527639039294,2
18.0,1,55.0,1,1,0,0,3,75.09,4129.97,0,0,0,1,0.0,3.0555555555555554,0.01818173013363293,2
60.0,0,54.0,1,1,1,0,1,38.09,2074.26,0,0,0,0,0.0,0.9,0.018363175301071226,3
56.0,0,23.0,1,0,1,1,2,119.84,2758.1,1,0,0,0,119.84,0.4107142857142857,0.043450201225481315,2
23.0,1,36.0,1,0,0,0,2,48.77,1757.09,0,1,1,1,0.0,1.565217391304348,0.027756119493025404,1
24.0,0,35.0,1,1,0,2,2,55.22,1936.13,1,0,1,0,110.44,1.4583333333333333,0.028520812135548745,2
25.0,0,63.0,0,1,1,1,2,35.26,2210.74,0,1,1,0,35.26,2.52,0.015949410604593938,2
39.0,1,66.0,1,1,0,0,0,82.67,5461.92,1,0,0,0,0.0,1.6923076923076923,0.015135703195945748,2
28.0,1,7.0,0,1,0,0,3,76.0,543.64,0,0,1,0,0.0,0.25,0.1397983959973512,1
55.0,0,14.0,1,1,1,2,2,108.31,1513.26,1,0,0,1,216.62,0.2545454545454545,0.07157395292282887,3
38.0,0,26.0,0,1,1,0,2,100.61,2599.03,1,1,1,0,0.0,0.6842105263157895,0.038710595876153796,2
27.0,1,21.0,1,1,0,0,2,41.61,873.21,0,1,0,0,0.0,0.7777777777777778,0.04765176761603738,2
30.0,1,14.0,1,1,0,0,2,62.73,881.05,1,1,0,0,0.0,0.4666666666666667,0.07119913739288349,2
64.0,1,42.0,1,1,0,0,1,53.94,2266.15,1,0,0,0,0.0,0.65625,0.023802484389824147,2
68.0,1,40.0,1,1,1,1,2,67.25,2694.6,0,0,0,0,67.25,0.5882352941176471,0.02495732205151043,3
61.0,0,40.0,1,1,0,0,2,28.44,1125.85,0,1,0,0,0.0,0.6557377049180327,0.025260913976106945,2
52.0,0,36.0,1,0,1,0,3,83.32,3004.81,1,0,1,0,0.0,0.6923076923076923,0.027728874704224225,2
39.0,1,60.0,1,1,0,1,3,45.88,2731.27,0,0,1,1,45.88,1.5384615384615385,0.016798046330095524,2
45.0,0,61.0,0,1,1,0,0,77.09,4703.44,1,1,0,1,0.0,1.3555555555555556,0.016390131478237206,2
20.0,1,16.0,1,1,1,0,3,45.47,730.34,1,1,0,0,0.0,0.8,0.0622586740422269,3
31.0,0,9.0,1,1,1,1,1,24.05,217.48,0,1,1,0,24.05,0.2903225806451613,0.1105848813684017,3
21.0,1,40.0,1,1,1,0,2,108.88,4355.53,1,0,0,0,0.0,1.9047619047619047,0.02499810585623334,3
65.0,1,30.0,1,1,1,2,0,53.07,1603.74,0,1,0,1,106.14,0.46153846153846156,0.03309139885517603,3
28.0,1,48.0,0,1,1,0,1,54.65,2617.41,1,1,0,1,0.0,1.7142857142857142,0.02087941896760538,2
42.0,0,65.0,1,1,1,0,2,45.82,2983.36,1,0,0,1,0.0,1.5476190476190477,0.015358521934999463,3
50.0,0,6.0,1,0,1,2,0,101.0,605.39,1,1,1,1,202.0,0.12,0.16683460248765258,2
57.0,0,57.0,1,0,1,2,0,66.05,3757.28,1,0,0,0,132.1,1.0,0.01757920623429715,2
22.0,0,54.0,0,1,0,0,2,22.12,1196.63,1,1,0,0,0.0,2.4545454545454546,0.018485246066035448,1
25.0,1,46.0,1,0,0,0,2,88.36,4054.48,0,1,0,1,0.0,1.84,0.02179317693021053,1
31.0,1,52.0,1,1,0,0,2,63.13,3299.75,1,0,1,0,0.0,1.6774193548387097,0.019131752405485265,2
46.0,1,30.0,1,0,1,0,2,119.03,3583.62,0,1,1,0,0.0,0.6521739130434783,0.03321501721722728,2
53.0,0,66.0,1,1,1,0,1,50.04,3297.93,0,1,0,0,0.0,1.2452830188679245,0.015173154069370788,3
67.0,0,62.0,1,1,0,2,2,37.18,2307.13,0,0,0,1,74.36,0.9253731343283582,0.01611526008504072,2
41.0,0,53.0,1,1,1,1,2,26.15,1385.14,1,0,0,0,26.15,1.2926829268292683,0.01887895808365941,3
18.0,0,34.0,1,1,1,1,1,103.75,3522.24,0,0,1,0,103.75,1.8888888888888888,0.029455687289906426,3
43.65553060078607,0,50.0,1,1,0,1,2,35.58,1776.12,0,1,1,0,35.58,1.1453302551108997,0.020032430241199918,2
57.0,0,59.0,1,0,0,2,0,111.3,6556.2,0,0,1,0,222.6,1.0350877192982457,0.016976297245355543,1
46.0,0,10.0,1,1,0,1,2,81.37,824.98,1,0,1,1,81.37,0.21739130434782608,0.09863269412591821,2
29.0,0,64.0,1,0,1,1,3,27.61,1770.61,1,0,1,0,27.61,2.206896551724138,0.015593496026793026,2
19.0,0,2.0,1,1,1,0,2,115.34,236.75,1,1,0,1,0.0,0.10526315789473684,0.48718057022175293,3
38.0,1,25.0,1,1,1,2,1,106.27,2665.89,1,0,1,0,212.54,0.6578947368421053,0.03986286005799189,3
49.0,1,25.0,1,1,1,0,3,68.68,1701.76,0,1,1,0,0.0,0.5102040816326531,0.040358217374952994,3
43.65553060078607,0,43.0,1,0,0,2,0,20.82,884.0,0,0,0,0,41.64,0.9849840193953737,0.023552036199095024,1
66.0,0,19.0,1,1,0,1,2,114.96,2195.05,1,1,0,1,114.96,0.2878787878787879,0.05237238331700872,2
27.0,1,19.0,1,0,0,0,1,86.56,1654.44,1,0,0,0,0.0,0.7037037037037037,0.05231981818621407,1
22.0,1,15.0,0,0,1,0,0,38.43,559.52,0,0,0,1,0.0,0.6818181818181818,0.0686838718901916,1
42.0,1,22.0,1,1,1,2,2,111.87,2450.02,0,0,1,1,223.74,0.5238095238095238,0.045660851748148996,3
46.0,1,42.0,1,0,1,2,2,85.02,3584.56,1,0,0,1,170.04,0.9130434782608695,0.02371839221550204,2
52.0,1,32.0,0,1,1,0,2,70.9,2270.71,1,0,1,0,0.0,0.6153846153846154,0.031223714168696137,2
45.0,1,45.0,0,0,1,1,2,24.12,1068.61,1,0,1,1,24.12,1.0,0.02257137777112324,1
45.0,1,69.0,1,1,1,0,2,87.03,6014.04,0,1,0,1,0.0,1.5333333333333334,0.014471137538160704,3
43.65553060078607,0,48.0,1,1,0,0,3,92.73,4466.19,0,1,1,1,0.0,1.0995170449064637,0.02076266347826671,2
24.0,1,66.0,1,0,0,1,1,95.09,6262.07,0,1,0,1,95.09,2.75,0.01518507458396345,1
32.0,1,40.0,1,1,1,0,0,100.25,4005.23,1,0,0,0,0.0,1.25,0.025029773571055843,3
46.0,0,12.0,1,1,0,0,2,33.56,390.37,0,0,0,0,0.0,0.2608695652173913,0.08596972103389093,2
49.0,0,50.0,1,1,1,1,1,40.56,2029.63,1,0,1,1,40.56,1.0204081632653061,0.01998393795913541,3
27.0,0,47.0,1,1,0,1,1,52.27,2468.84,0,0,1,1,52.27,1.7407407407407407,0.02117188639198976,2
23.0,1,59.0,1,1,0,0,1,69.59,3142.74,1,0,0,0,0.0,2.5652173913043477,0.022143098060927728,2
23.0,1,24.0,1,0,1,0,2,59.65,1427.96,0,1,1,0,0.0,1.0434782608695652,0.041772878792123026,2
43.65553060078607,1,21.0,1,0,1,2,2,63.68,1330.69,0,0,1,0,127.36,0.48103870714657787,0.04785487228430363,2
69.0,1,65.0,1,0,0,0,2,38.34,2501.01,0,1,0,0,0.0,0.9420289855072463,0.01532980675806974,1
32.0,1,27.0,1,0,1,0,3,101.64,2756.37,1,0,1,1,0.0,0.84375,0.03687458505207937,2
57.0,1,10.0,1,1,1,0,3,24.63,242.9,0,0,0,0,0.0,0.17543859649122806,0.10139975298476739,3
51.0,1,12.0,1,1,0,0,2,29.2,342.81,0,1,0,0,0.0,0.23529411764705882,0.08517837869373705,2
41.0,1,3.0,0,0,1,0,3,100.45,304.18,1,0,1,0,0.0,0.07317073170731707,0.3302320994148202,1
